image,split,caption
RSICD_602.jpg,train,there's nothing on the bare land .
RSICD_603.jpg,train,bare land with several wheel prints .
RSICD_604.jpg,train,bare land with only a few sparse grass.
RSICD_605.jpg,train,the bare land does not grow.
RSICD_606.jpg,train,there are several roads on the bare land .
RSICD_607.jpg,train,there are several roads on the bare land .
RSICD_670.jpg,train,five baseball fields are surrounded by green trees .
RSICD_671.jpg,train,a road is near a baseball field .
RSICD_673.jpg,train,a baseball field is near a row of green trees and a pond .
RSICD_675.jpg,train,many green trees are around a baseball field .
RSICD_677.jpg,train,a baseball field is surrounded by green trees .
RSICD_679.jpg,train,some green trees and several buildings are around a baseball field .
RSICD_680.jpg,train,some green trees and several buildings are around a baseball field .
RSICD_681.jpg,train,a baseball field is near several green trees and buildings .
RSICD_682.jpg,train,many green trees are around a baseball field .
RSICD_684.jpg,train,four baseball fields are surrounded by many green trees and several ponds .
RSICD_686.jpg,train,many green trees are around three baseball fields and a parking lot .
RSICD_687.jpg,train,three baseball fields are surrounded by green trees and roads .
RSICD_688.jpg,train,three baseball fields are near a parking lot .
RSICD_689.jpg,train,many green trees are around a baseball field .
RSICD_690.jpg,train,a baseball field is surrounded by several trees and roads .
RSICD_691.jpg,train,a baseball field is near a road .
RSICD_692.jpg,train,some green trees are near three baseball fields .
RSICD_693.jpg,train,two baseball fields are surrounded by some green trees .
RSICD_694.jpg,train,several buildings and some green trees are around a baseball field .
RSICD_695.jpg,train,some sparse green trees are around four baseball fields .
RSICD_696.jpg,train,three baseball fields are surrounded by some green trees .
RSICD_699.jpg,train,a row of green trees is near a baseball field .
RSICD_700.jpg,train,a baseball field is near several green trees .
RSICD_701.jpg,train,five baseball fields are surrounded by many green trees .
RSICD_702.jpg,train,a baseball field is near many green trees .
RSICD_703.jpg,train,two baseball fields are near several green trees and a parking lot .
RSICD_704.jpg,train,a baseball field is near several buildings and a road .
RSICD_705.jpg,train,a baseball field is near several buildings .
RSICD_706.jpg,train,a baseball field is near several green trees .
RSICD_707.jpg,train,many green trees are around a baseball field .
RSICD_708.jpg,train,five baseball fields are surrounded by many green plants and a road .
RSICD_709.jpg,train,four baseball fields are surrounded by many green plants and a road .
RSICD_710.jpg,train,four baseball fields are near some green plants .
RSICD_711.jpg,train,a baseball field is near some cars .
RSICD_714.jpg,train,four baseball fields are surrounded by many green trees and a parking lot .
RSICD_715.jpg,train,a baseball field is surrounded by several buildings and a road .
RSICD_716.jpg,train,two baseball fields are surrounded by many green trees .
RSICD_717.jpg,train,two baseball fields are near a parking lot and some green trees .
RSICD_718.jpg,train,a baseball field is near a green tree .
RSICD_719.jpg,train,a road is near a baseball field .
RSICD_720.jpg,train,two baseball fields in different sizes are near a road .
RSICD_721.jpg,train,several cars are near a large baseball field .
RSICD_723.jpg,train,a baseball field is surrounded by green trees near a road .
RSICD_724.jpg,train,three baseball fields are semi-surrounded by green trees near a road .
RSICD_725.jpg,train,a baseball field is near several green trees .
RSICD_728.jpg,train,a baseball field is near several green trees .
RSICD_729.jpg,train,three baseball fields are near many green trees .
RSICD_730.jpg,train,three baseball fields are near some green trees .
RSICD_731.jpg,train,a baseball field is near many green trees .
RSICD_732.jpg,train,a baseball field is near many green trees .
RSICD_733.jpg,train,four baseball fields are semi-surrounded by many green trees .
RSICD_734.jpg,train,several green trees are near a baseball field .
RSICD_735.jpg,train,three baseball fields are near a white building and two tennis courts .
RSICD_736.jpg,train,there is a baseball field next to a black road with white lane markings
RSICD_737.jpg,train,a baseball field and a ground track field are located near a parking lot and two red roof houses .
RSICD_738.jpg,train,there is a fan shaped baseball field with a bushy tree in its corner .
RSICD_739.jpg,train,there is a baseball field with some reflections of lamp posts .
RSICD_740.jpg,train,the baseball field with some reflections of lamp posts is next to two buildings .
RSICD_741.jpg,train,the baseball field is next to a road on both sides of which there are many cars .
RSICD_742.jpg,train,the fan shaped baseball field is next to building with brown roofs .
RSICD_743.jpg,train,the fan shaped baseball field has a khaki circular infield .
RSICD_744.jpg,train,the fan shaped baseball field which a khaki circular infield is next to a road .
RSICD_745.jpg,train,"this is a grassland, several buildings and path ."
RSICD_746.jpg,train,"this is a grassland, several buildings and path ."
RSICD_747.jpg,train,the fan shaped baseball field occupies a pentagonal field .
RSICD_748.jpg,train,here is two baseball field diagonally located on the lawn decorated with trees near which is a basketball court and a parking lot.
RSICD_749.jpg,train,there is a fan shaped baseball field near a building looking like a boomerang .
RSICD_750.jpg,train,the two baseball fields forms into a semicircle .
RSICD_751.jpg,train,there are four baseball fields of different size .
RSICD_752.jpg,train,there are two small baseball field next to a football fields and a straight road.
RSICD_753.jpg,train,there are two baseball field and other sports grounds between the parking lot and the road.
RSICD_754.jpg,train,some square buildings and parking lot are built surrounding the baseball field .
RSICD_755.jpg,train,we can see a baseball field is surrounded by a parking lot and some buildings .
RSICD_757.jpg,train,the baseball field has rectangular infield .
RSICD_758.jpg,train,a baseball field is near several green trees .
RSICD_759.jpg,train,a baseball field is surrounded by some green trees and two tennis courts .
RSICD_761.jpg,train,a baseball field is near several green trees sparsely .
RSICD_762.jpg,train,three baseball fields and an empty parking lot are near some green trees .
RSICD_763.jpg,train,a baseball field is surrounded by green meadow .
RSICD_764.jpg,train,two baseball fields are near several green trees and cars .
RSICD_766.jpg,train,two baseball fields are surrounded by many green trees and a parking lot .
RSICD_767.jpg,train,many green trees are near a baseball field .
RSICD_768.jpg,train,two baseball fields are surrounded by many green trees .
RSICD_769.jpg,train,two baseball fields are surrounded by some green trees and several buildings with a parking lot .
RSICD_770.jpg,train,four baseball fields are surrounded by some green trees .
RSICD_771.jpg,train,two baseball fields are surrounded by some buildings and several green trees .
RSICD_773.jpg,train,a baseball field is surrounded by several buildings and some cars .
RSICD_775.jpg,train,two baseball fields are near some green trees and meadows .
RSICD_776.jpg,train,many green trees and gray buildings are around two baseball fields .
RSICD_777.jpg,train,some green trees and a road are near a baseball field .
RSICD_778.jpg,train,two baseball fields are near several parallel freeways .
RSICD_779.jpg,train,four baseball fields are near a football field .
RSICD_780.jpg,train,four baseball fields are near several green trees .
RSICD_781.jpg,train,a baseball field is near three tennis courts .
RSICD_782.jpg,train,a baseball field is near a road and some green trees .
RSICD_783.jpg,train,four baseball fields are near two tennis courts .
RSICD_784.jpg,train,two baseball fields are near a road with green trees .
RSICD_785.jpg,train,a baseball field is near a building and some green trees .
RSICD_786.jpg,train,a baseball field is near several green trees .
RSICD_787.jpg,train,three baseball fields are near several green trees .
RSICD_788.jpg,train,four baseball fields are surrounded by many green trees and meadows .
RSICD_789.jpg,train,a relatively simple baseball field .
RSICD_790.jpg,train,the baseball field is red and green two colors .
RSICD_791.jpg,train,three baseball fields are surrounded by green trees and meadows .
RSICD_792.jpg,train,a baseball field is surrounded by many green trees .
RSICD_793.jpg,train,a baseball field is near a road with several green trees .
RSICD_794.jpg,train,three baseball fields are surrounded by many green trees .
RSICD_795.jpg,train,a baseball field is near some green trees and a road .
RSICD_796.jpg,train,three baseball fields are surrounded by green trees and two rows of red buildings .
RSICD_797.jpg,train,two baseball fields are surrounded by green trees respectively .
RSICD_798.jpg,train,two baseball fields surrounded by green trees respectively are near a road .
RSICD_799.jpg,train,many green trees are around two baseball fields near a road .
RSICD_800.jpg,train,three baseball fields are surrounded by sparse green trees .
RSICD_801.jpg,train,four baseball fields are near some green trees .
RSICD_802.jpg,train,"a baseball field is a fan, near the side of the road ."
RSICD_803.jpg,train,the baseball field field is surrounded by lush trees and buildings .
RSICD_804.jpg,train,a rectangular piece of green grass .
RSICD_805.jpg,train,there are many trees around a meadow .
RSICD_806.jpg,train,a baseball field is near several green trees and a small parking lot .
RSICD_807.jpg,train,so many trees around a meadow are there .
RSICD_808.jpg,train,a baseball field is near some green trees and a crossroads .
RSICD_810.jpg,train,two baseball fields are surrounded by some green trees and buildings .
RSICD_811.jpg,train,the baseball field is evenly divided into four parts .
RSICD_812.jpg,train,a baseball field is surrounded by green meadows .
